=== BANK_CODE ===
Rows: 485, Columns: 4

         Ref link                                                              รหัสมาตรฐาน                                                                                                                                                                                                                                    2025-10-10 00:00:00 Unnamed: 3
    0105564140132                                              บริษัท อาร์เจนโต้ เทค จำกัด                                                                                                                                                                                                                                 ARGENTO TECH CO., LTD.   25670715
    0105564143051                                                  บริษัท เงินสดใจดี จำกัด                                                                                                                                                                                                                             NGERN SOD JAIDEE CO., LTD.   25660908
    0105564147897                   บริษัท ไปโป้ ดิจิทัล เลนดิ้ง เซอร์วิสเซส (ทีเอช) จำกัด                                                                                                                                                                                                                                                    NaN   25660202
    0105564154826                                       บริษัท เมืองไทย เพย์ เลเทอร์ จำกัด                                                                                                                                                                                                                          MUANGTHAI PAY LATER CO., LTD.   25650316
    0105564161580                                                 บริษัท คาร์ด เอกซ์ จำกัด                                                                                                                                                                                                                                       CARD X CO., LTD.   25650901
    0105564161598                                                 บริษัท ออโต้ เอกซ์ จำกัด                                                                                                                                                                                                                                 AUTO X COMPANY LIMITED   25650621
    0105564174886                                            บริษัท เอจีอี เวนเจอร์ส จำกัด                                                                                                                                                                                                                                                    NaN   25671204
    0105565063841                                            บริษัท บิ๊ก มันนี่ พลัส จำกัด                                                                                                                                                                                                                         BIG MONEY PLUS COMPANY LIMITED   25660901
    0105565078813                                              บริษัท เงินเรื่องจิ๊บ จำกัด                                                                                                                                                                                                                             NGERN RUEANG JIB CO., LTD.   25660915
    0105565123843                           บริษัท บริหารสินทรัพย์ อิออน (ประเทศไทย) จำกัด                                                                                                                                                                                                                                                    NaN   25670426
    0105565123959                                      บริษัท บริหารสินทรัพย์ เอซีซี จำกัด                                                                                                                                                                                                                         ACC ASSET MANAGEMENT CO., LTD.   25660616
    0105565129655                                                      กสิกร คาราบาว จำกัด                                                                                                                                                                                                                             KASIKORN CARABAO CO., LTD.        NaN
    0105565143429                                             บริษัท ฟิน ทันใจ กรุ๊ป จำกัด                                                                                                                                                                                                                             FIN TUNJAI GROUP CO., LTD.   25670329
    0105565172615                              บริษัท บริหารสินทรัพย์ แกรนด์ พิลลาร์ จำกัด                                                                                                                                                                                                                                 GRAND PILLAR CO., LTD.   25670930
    0105565188279                                       บริษัท บริหารสินทรัพย์ โบกาท จำกัด                                                                                                                                                                                                                       BOGAT ASSET MANAGEMENT CO., LTD.   25660914
    0105565190478                        บริษัท บริหารสินทรัพย์ แคปปิตอล ลิ้งค์ พลัส จำกัด                                                                                                                                                                                                             CAPITAL LINK PLUS ASSET MANAGEMENT LIMITED   25660616
    0105566004082                                              บริษัท อาคุละคุ เอกซ์ จำกัด                                                                                                                                                                                                                                    AKULAKU X CO., LTD.   25661206
    0105566082563                                                   บริษัท เงินให้ใจ จำกัด                                                                                                                                                                                                                                NGERN HAI JAI CO., LTD.   25670329
    0105566108627                                                    บริษัท เงินดีดี จำกัด                                                                                                                                                                                                                                     MONEY DD CO., LTD.   25670704
    0105566110273                                        บริษัท ไทยรุ่งเรือง ลีสซิ่ง จำกัด                                                                                                                                                                                                                     THAI ROONG RUANG LEASING CO., LTD.   25671002
    0105566128792                                    บริษัท ซีเอ็ม เอฟเอส โซลูชั่นส์ จำกัด                                                                                                                                                                                                                              CM FS SOLUTIONS CO., LTD.   25671201
    0105566145247                                         บริษัท บริหารสินทรัพย์ แทม จำกัด                                                                                                                                                                                                                                                    NaN   25680106
    0105566169782                                        บริหารสินทรัพย์ เอเซีย พลัส จำกัด                                                                                                                                                                                                                   ASIA PLUS ASSET MANAGEMENT CO., LTD.   25680410
    0105566221709                                                 เวิลด์ เพย์ (2023) จำกัด                                                                                                                                                                                                                                                    NaN   25680627
    0105566224368                                                บริษัท ฟีล ฟรี เพย์ จำกัด                                                                                                                                                                                                                                FEEL FREE PAY CO., LTD.   25680108
    0105566230716                                     บริษัท บริหารสินทรัพย์ ฮอไรซอน จำกัด                                                                                                                                                                                                                     HORIZON ASSET MANAGEMENT CO., LTD.   25670805
    0105567111290                                       บริษัทบริหารสินทรัพย์ อารีย์ จำกัด                                                                                                                                                                                                                                                    NaN   25670930
    0105567219333                                        บริษัท บริหารสินทรัพย์ อรุณ จำกัด                                                                                                                                                                                                                  ARUN ASSET MANAGEMENT COMPANY LIMITED   25671219
    0107536000722                            บริษัท ศรีสวัสดิ์ แคปปิตอล 1969 จำกัด (มหาชน)                                                                                                                                                                                                           SRISAWAD CAPITAL 1969 PUBLIC COMPANY LIMITED   25660201
    0107538000738                                    บริษัท อะมานะฮ์ ลิสซิ่ง จำกัด (มหาชน)                                                                                                                                                                                                                  AMANAH LEASING PUBLIC COMPANY LIMITED   25650901
    0107545000209                                     บริษัท ราชธานี ลิสซิ่ง จำกัด (มหาชน)                                                                                                                                                                                                              RATCHTHANI LEASING PUBLIC COMPANY LIMITED   25650601
    0107546000288                              บริษัท ตะวันออกพาณิชย์ลีสซิ่ง จำกัด (มหาชน)                                                                                                                                                                                                      EASTERN COMMERCIAL LEASING PUBLIC COMPANY LIMITED   25650909
    0107556000353                                             บริษัท ลีซ อิท จำกัด (มหาชน)                                                                                                                                                                                                                        LEASE IT PUBLIC COMPANY LIMITED   25640601
    0107556000698                                        บริษัท เอส 11 กรุ๊ป จำกัด (มหาชน)                                                                                                                                                                                                                      S 11 GROUP PUBLIC COMPANY LIMITED   25660301
    0107558000270                                 บริษัท เอเอสเอ็น โบรกเกอร์ จำกัด (มหาชน)                                                                                                                                                                                                                      ASN BROKER PUBLIC COMPANY LIMITED   25630720
    0107564000383                                      บริษัท เอสจี แคปปิตอล จำกัด (มหาชน)                                                                                                                                                                                                                      SG CAPITAL PUBLIC COMPANY LIMITED   25621218
    0107565000263                                        บริษัท สตาร์ มันนี่ จำกัด (มหาชน)                                                                                                                                                                                                                      STAR MONEY PUBLIC COMPANY LIMITED   25590627
    0107567000414                                     บริษัท ซีพี แอ็กซ์ตร้า จำกัด (มหาชน)                                                                                                                                                                                                                        CP AXTRA PUBLIC COMPANY LIMITED        NaN
    0115561024484                                       บริษัท เอ็ม เอส ซี ดับเบิลยู จำกัด                                                                                                                                                                                                                                         MSCW CO., LTD.   25640401
    0115561030204                                            บริษัท ควอนตัม เวกเตอร์ จำกัด                                                                                                                                                                                                                               QUANTUM VECTOR CO., LTD.   25640111
    0115562015543                                             บริษัท มิตรสิบ เสกเงิน จำกัด                                                                                                                                                                                                                       MITSIB SEK NGOEN COMPANY LIMITED   25621113
    0125560000379                                                บริษัท บิ๊กบอท เอไอ จำกัด                                                                                                                                                                                                                                    BIGBOT AI CO., LTD.   25660829
    0165529000052                                   บริษัท ศรีสมบูรณ์ธุรกิจเซ็นเตอร์ จำกัด                                                                                                                                                                                                                    SRISOMBOON BUSINESS CENTER CO.,LTD.   25670201
    0175564000420                                                บริษัท เงินพร้อมใช้ จำกัด                                                                                                                                                                                                                                NGERNPROMCHAI CO., LTD.   25650222
    0195546000081                                              บริษัท ไพศาล แคปปิตอล จำกัด                                                                                                                                                                                                                                PAISAN CAPITAL CO.,LTD.   25670719
    0215562005041                                               บริษัท มั่งมี เอพลัส จำกัด                                                                                                                                                                                                                          MUNGMEE APLUS COMPANY LIMITED   25660105
    0215564008535                              บริษัทบริหารสินทรัพย์ พัฒนาแผ่นดินทอง จำกัด                                                                                                                                                                                                                                                    NaN   25670904
    0305547000814                                              บริษัท สินธร แคปปิตอล จำกัด                                                                                                                                                                                                                              SINTHORN CAPITAL CO.,LTD.   25630430
    0305564001661                                บริษัท เปอร์เซ็นต์ แคปปิตอล ลีสซิ่ง จำกัด                                                                                                                                                                                                                                                    NaN   25670801
    0325564000380                                              บริษัท 7วัน เงินทันใจ จำกัด                                                                                                                                                                                                                            7 WAN NGERNTANJAI CO., LTD.   25641201
    0335554000093                                             บริษัท ฉัตรชัย ลีสซิ่ง จำกัด                                                                                                                                                                                                                       CHATCHAI LEASING COMPANY LIMITED   25660825
    0345567003894                                              บริษัท มีมันนี่ ทันใจ จำกัด                                                                                                                                                                                                                              ME MONEY TANJAI CO., LTD.        NaN
    0405561000051                                           บริษัท สหะพืชผล แคปปิตอล จำกัด                                                                                                                                                                                                                 SAHAPHUECHPHOL CAPITAL COMPANY LIMITED   25621218
    0405562001205                                                  บริษัท ทุนแหลมทอง จำกัด                                                                                                                                                                                                                      LAEMTHONG CAPITAL COMPANY LIMITED   25650502
    0405562002163                                             บริษัท บ้านไผ่ ลิสซิ่ง จำกัด                                                                                                                                                                                                                               BANPHAI LEASING CO.,LTD.   25630309
    0415562001051                                        บริษัท อุ่นใจ ออโต้ ลิสซิ่ง จำกัด                                                                                                                                                                                                                    AUNJAI AUTO LEASING COMPANY LIMITED   25640830
    0505545000998                                                 บริษัท มิตรสินด่วน จำกัด                                                                                                                                                                                                                          MITR SIN DUAN COMPANY LIMITED   25620805
    0505557005884                                                   บริษัท บาทสมาร์ท จำกัด                                                                                                                                                                                                                              BAHTSMART COMPANY LIMITED        NaN
    0505564015024                                   บริษัท เงินซิ่งได้ ฟอร์ ควิก แคช จำกัด                                                                                                                                                                                                                NGERN ZING DAI FOR QUICK CASH CO., LTD.   25650601
    0515559000987                                      บริษัท ใจกว้าง เอเชีย ธนพัฒน์ จำกัด                                                                                                                                                                                                                 JAIKWANG ASIA THANAPAT COMPANY LIMITED   25630309
    0545547000065                                          บริษัท ลิสซิ่ง ทรัพย์สยาม จำกัด                                                                                                                                                                                                                        LEASING SUPSIAM COMPANY LIMITED   25620821
    0575563002123                                                  บริษัท วิง มันนี่ จำกัด                                                                                                                                                                                                                                   WING MONEY CO., LTD.   25640816
    0605559000986                                            บริษัท เอส-สปีด ลิสซิ่ง จำกัด                                                                                                                                                                                                                        S-SPEED LEASING COMPANY LIMITED   25630309
    0645558000061                                         บริษัท ชัยฤทธิ์ ลีสซิ่ง 58 จำกัด                                                                                                                                                                                                                     CHAIRIT LEASING 58 COMPANY LIMITED   25621108
    0655558001059                                                บริษัท สบาย ลีสซิ่ง จำกัด                                                                                                                                                                                                                                SABUY LEASING CO., LTD.   25620925
    0655564001651                                            บริษัท ด๊อกเตอร์ มันนี่ จำกัด                                                                                                                                                                                                                                 DOCTOR MONEY CO., LTD.   25650315
    0665538000146                                                 บริษัท ว.พรรณเชษฐ์ จำกัด                                                                                                                                                                                                                                   V.PHANCHET CO., LTD.   25621219
    0705543000557                                               บริษัท มาร์โค ธุรกิจ จำกัด                                                                                                                                                                                                                                MARKO BUSINESS CO.,LTD.   25630914
    0715542000499                                           บริษัท ทรัพย์กมล ลิสซิ่ง จำกัด                                                                                                                                                                                                                             SUBKAMOL LEASING CO., LTD.   25620821
    0735565000690                                                   บริษัท ไมโคร ฟิน จำกัด                                                                                                                                                                                                                                    MICRO FIN CO., LTD.   25660401
    0815559000291                                     บริษัท ชูเกียรติ พร๊อพเพอร์ตี้ จำกัด                                                                                                                                                                                                                       CHOOKIATPROPERTY COMPANY LIMITED   25620911
    0845537000639                   บริษัท พี.ซี.ทาวเวอร์ แอนด์ พร็อพเพอร์ตี้ (1996) จำกัด                                                                                                                                                                                                          P. C. TOWER & PROPERTY (1996) COMPANY LIMITED   25631102
    0845559001549                        บริษัท ชูเกียรติ พร๊อพเพอร์ตี้ สุราษฎร์ธานี จำกัด                                                                                                                                                                                                           CHOOKIAT PROPERTY SURATTHANI COMPANY LIMITED   25630116
    0905559000991                                             บริษัท ชูเกียรติเอสเตท จำกัด                                                                                                                                                                                                                        CHOOKIAT ESTATE COMPANY LIMITED   25630916
    0905560000452                                     บริษัท บริหารสินทรัพย์เอทีเอ็ม จำกัด                                                                                                                                                                                                                         ATM ASSET MANAGEMENT CO., LTD.   25670405
    0955564000392                                                บริษัท พิธานลีสซิ่ง จำกัด                                                                                                                                                                                                                               PHITHANLEASING CO., LTD.   25660401
              NaN                                                                      NaN                                                                                                                                                                                                                                                    NaN        NaN
              NaN                                                                      NaN                                                                                                                                                                                                                                                    NaN        NaN
           REMARK                                                                      NaN                                                                                                                                                                                                                                                    NaN        NaN
ข้อมูล Swift Code            โปรดเรียกใช้ข้อมูลจากหนังสือ BIC Directory หรือ www.swift.com                                                                                                                                                                                                                                                    NaN        NaN
              005                                  ธ. เดอะรอยัลแบงก์อ๊อฟสกอตแลนด์ เอ็น.วี.                                                                                                                                                                                  เดิมชื่อ ธ.เอบีเอ็น แอมโร เอ็น.วี. สาขากรุงเทพฯ เปลี่ยนเมื่อ 6/2/2553        NaN
              010                                ธนาคารแห่งโตเกียว-มิตซูบิชิ ยูเอฟเจ จำกัด                                                                                                                                                                                           เดิมชื่อ ธ.แห่งโตเกียว-มิตซูบิชิ จำกัด เปลี่ยนเมื่อ 1/1/2549        NaN
              020                            ธนาคารสแตนดาร์ดชาร์เตอร์ด (ไทย) จำกัด (มหาชน)                                                                                                                             เดิมชื่อธ.สแตนดาร์ดชาร์เตอร์ดนครธน จำกัด (มหาชน) เปลี่ยนชื่อเมื่อควบรวมกับ ธ.สแตนดาร์ดชาร์เตอร์ สาขากรุงเทพ เมื่อ 1/1/2548        NaN
              022                                          ธ. ซีไอเอ็มบี ไทย จำกัด (มหาชน)                                                                                                                                                                                               เดิมชื่อ ธ.ไทยธนาคาร จำกัด (มหาชน) เปลี่ยนเมื่อ 4/5/2552        NaN
              024                                                  ธ. ยูโอบี จำกัด (มหาชน) เดิมชื่อธ.เอเชีย จำกัด (มหาชน) เปลี่ยนชื่อเมื่อควบรวมกับ ธ.ยูโอบี รัตนสิน จำกัด (มหาชน) เมื่อ 28/11/2548\n และเปลี่ยนชื่อจาก ธนาคารยูไนเต็ด โอเวอร์ซีส์ (ไทย) จำกัด (มหาชน) เป็น ธนาคารยูโอบี จำกัด (มหาชน) \n ส่วนชื่อภาษาอังกฤษคงเดิม เมื่อ 2/5/5249        NaN
              026                                         ธ.เมกะ สากลพาณิชย์ จำกัด (มหาชน)                                                                                  ยกระดับจากสาขา ธ.ต่างประเทศเป็นธนาคารพาณิชย์ที่เป็นบริษัทลูกของธนาคารต่างประเทศ เมื่อ 8/8/2548\n และเปลี่ยนชื่อจากเดิม ธนาคารสากลพาณิชย์แห่งประเทศจีน เมื่อ 21/8/2549        NaN
              028                                                ธนาคารคาลิยง สาขากรุงเทพฯ                                                                                                                                                                                            เดิมชื่อ ธ.เครดิตอะกริกอล อินโดสุเอซ เปลี่ยนเมื่อ 16/8/2547        NaN
              NaN                     ธนาคารเครดิต อะกริกอล คอร์ปอเรทแอนด์อินเวสเมนท์แบงก์                                                                                                                                                                                                   เดิมชื่อ ธ.คาลิยง สาขากรุงเทพฯ เปลี่ยนเมื่อ 8/2/2553        NaN
              029                                   ธนาคารอินเดียนโอเวอร์ซีส์ สาขากรุงเทพฯ                                                                                                                                                                     ธนาคารภารตโอเวอร์ซีส์ จำกัด ได้ควบรวมกิจการกับ Indian Overseas Bank เมื่อ 28/3/255        NaN
              039                                             ธนาคารมิซูโฮ คอร์ปอเรต จำกัด                                                                                                                                                                                                      เดิมชื่อ ธ.ได-อิจิ คังเงียว เปลี่ยนเมื่อ 1/4/2545        NaN
              041                                                  ธนาคารโซซิเยเต้ เจเนราล                                                                                                                                                                                     ยกระดับจากกิจการวิเทศธนกิจเป็นสาขาธนาคารต่างประเทศ เมื่อ 24/6/2548        NaN
              052                                     ธ. แห่งประเทศจีน (ไทย) จำกัด (มหาชน)                                                                                                      ยกระดับจากสาขา ธ.ต่างประเทศเป็นธนาคารพาณิชย์ที่เป็นบริษัทลูกของธนาคารต่างประเทศ เมื่อ 26/8/2557\n และเปลี่ยนชื่อจากเดิม ธนาคารแห่งประเทศจีน จำกัด        NaN
              067                                               ธนาคารทิสโก้ จำกัด (มหาชน)                                                                                                                                                                                                                ยกระดับเป็นธนาคารพาณิชย์ เมื่อ 1/7/2548        NaN
              068                                      ธ.เอไอจี เพื่อรายย่อย จำกัด (มหาชน)                                                                                                                                                                                                     ยกระดับเป็นธนาคารพาณิชย์เพื่อรายย่อย เมื่อ 6/3/255        NaN
              069                                         ธนาคารเกียรตินาคิน จำกัด (มหาชน)                                                                                                                                                                                                                ยกระดับเป็นธนาคารพาณิชย์ เมื่อ 3/1/2548        NaN
              070                                            ธนาคารสินเอเซีย จำกัด (มหาชน)                                                                                                                                                                                                              ยกระดับเป็นธนาคารพาณิชย์ เมื่อ 23/12/2548        NaN
              NaN                                       ธนาคารไอซีบีซี (ไทย) จำกัด (มหาชน)                                                                                                                                                                                               เดิมชื่อ ธ.สินเอเซีย จำกัด (มหาชน) เปลี่ยนเมื่อ 8/7/2553        NaN
              071                                    ธ.ไทยเครดิตเพื่อรายย่อย จำกัด (มหาชน)                                                                                                                                                                                                   ยกระดับเป็นธนาคารพาณิชย์เพื่อรายย่อย เมื่อ 18/1/2550        NaN
              NaN                                            ธนาคารไทยเครดิต จำกัด (มหาชน)                                                                                                                                                                                                              ยกระดับเป็นธนาคารพาณิชย์ เมื่อ 01/09/2566        NaN
              073                      ธนาคารแลนด์ แอนด์ เฮ้าส์ เพื่อรายย่อย จำกัด (มหาชน)                                                                                                                                                                                                  ยกระดับเป็นธนาคารพาณิชย์เพื่อรายย่อย เมื่อ 19/12/2548        NaN
              NaN                                      ธ. แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน)                                                                                                                                                                                                              ยกระดับเป็นธนาคารพาณิชย์ เมื่อ 19/12/2554        NaN
              098                      ธนาคารพัฒนาวิสาหกิจขนาดกลางและขนาดย่อมแห่งประเทศไทย                                                                                                                                                                                       เดิมชื่อ บรรษัทเงินทุนอุตสาหกรรมขนาดย่อม เปลี่ยนเมื่อ 19/12/2545        NaN
              317                                     บ. ดิจิตอลเทค แพลนเน็ต จำกัด (มหาชน)                                                                                                                                                                                           เดิมชื่อ บ. แอสเซท ไบร์ท จำกัด (มหาชน) เปลี่ยนเมื่อ 13/7/256        NaN
              327                                         บ. พีทีที ดิจิตอล โซลูชั่น จำกัด                                                                                                                                                                                          เดิมชื่อ พีทีที ไอซีที โซลูชั่นส์ จำกัด เปลี่ยนเมื่อ 22/6/256        NaN
              334                                                  บ.บีทู (ไทยแลนด์) จำกัด                                                                                                                                                                                                   เดิมชื่อ จีพีซีเอ็ม กรุ๊ป จำกัด เปลี่ยนเมื่อ 3/6/256        NaN
